material_id,period_month,qty_consumed,movement_type,plant
113,2024-10,17,202,Gamsberg
113,2024-12,11,261,Gamsberg
113,2025-03,12,261,Gamsberg
113,2025-04,19,262,Gamsberg
113,2025-05,17,261,Gamsberg
113,2025-08,9,261,Gamsberg
113,2025-09,12,261,Gamsberg
113,2025-11,9,261,Gamsberg
113,2026-01,13,261,Gamsberg
113,2026-02,18,262,Gamsberg
113,2026-03,17,201,Gamsberg
113,2026-04,18,201,Gamsberg
113,2026-05,13,262,Gamsberg
113,2026-06,21,262,Gamsberg
114,2024-09,14,261,BMM
114,2024-10,10,261,BMM
114,2024-11,5,261,BMM
114,2024-12,5,262,BMM
114,2025-01,7,262,BMM
114,2025-02,12,261,BMM
114,2025-03,21,262,BMM
114,2025-04,6,201,BMM
114,2025-05,18,262,BMM
114,2025-06,17,262,BMM
114,2025-07,20,261,BMM
114,2025-09,17,202,BMM
114,2025-11,15,262,BMM
114,2025-12,13,202,BMM
114,2026-01,20,261,BMM
114,2026-02,19,202,BMM
114,2026-03,16,202,BMM
114,2026-04,8,261,BMM
114,2026-05,13,202,BMM
114,2026-06,15,262,BMM
114,2026-07,4,262,BMM
114,2026-08,18,261,BMM
115,2024-09,3,202,Gamsberg
115,2024-10,3,261,Gamsberg
115,2024-11,3,262,Gamsberg
115,2025-01,3,202,Gamsberg
115,2025-02,3,262,Gamsberg
115,2025-03,3,201,Gamsberg
115,2025-04,3,201,Gamsberg
115,2025-05,3,201,Gamsberg
115,2025-06,3,202,Gamsberg
115,2025-07,3,261,Gamsberg
115,2025-08,3,202,Gamsberg
115,2025-09,3,261,Gamsberg
115,2025-10,3,262,Gamsberg
115,2025-11,3,261,Gamsberg
115,2025-12,3,262,Gamsberg
115,2026-01,3,202,Gamsberg
115,2026-02,3,262,Gamsberg
115,2026-03,3,261,Gamsberg
115,2026-04,3,201,Gamsberg
115,2026-05,3,201,Gamsberg
115,2026-06,3,261,Gamsberg
115,2026-07,3,202,Gamsberg
115,2026-08,3,262,Gamsberg
116,2024-09,9,202,BMM
116,2024-10,8,262,BMM
116,2024-11,7,261,BMM
116,2025-01,8,202,BMM
116,2025-02,9,262,BMM
116,2025-03,7,262,BMM
116,2025-04,9,201,BMM
116,2025-05,9,262,BMM
116,2025-06,8,262,BMM
116,2025-07,7,262,BMM
116,2025-08,8,202,BMM
116,2025-09,8,261,BMM
116,2025-10,8,262,BMM
116,2025-11,9,202,BMM
116,2025-12,8,262,BMM
116,2026-01,9,261,BMM
116,2026-02,9,261,BMM
116,2026-03,8,261,BMM
116,2026-04,8,262,BMM
116,2026-05,8,201,BMM
116,2026-06,9,201,BMM
116,2026-07,9,262,BMM
116,2026-08,8,261,BMM
117,2024-09,16,261,Gamsberg
117,2024-10,13,201,Gamsberg
117,2024-11,14,261,Gamsberg
117,2024-12,15,261,Gamsberg
117,2025-02,13,261,Gamsberg
117,2025-03,17,262,Gamsberg
117,2025-04,16,202,Gamsberg
117,2025-05,16,262,Gamsberg
117,2025-06,14,201,Gamsberg
117,2025-07,17,262,Gamsberg
117,2025-08,16,261,Gamsberg
117,2025-09,17,262,Gamsberg
117,2025-11,13,261,Gamsberg
117,2025-12,13,202,Gamsberg
117,2026-01,14,261,Gamsberg
117,2026-02,14,262,Gamsberg
117,2026-03,15,262,Gamsberg
117,2026-04,14,262,Gamsberg
117,2026-05,17,262,Gamsberg
117,2026-06,17,201,Gamsberg
118,2024-10,6,261,BMM
118,2024-12,4,201,BMM
118,2025-03,5,201,BMM
118,2025-04,9,202,BMM
118,2025-05,4,201,BMM
118,2025-06,5,262,BMM
118,2025-07,9,261,BMM
118,2025-08,5,201,BMM
118,2025-11,6,261,BMM
118,2026-02,9,202,BMM
118,2026-05,7,261,BMM
118,2026-06,5,262,BMM
119,2024-10,9,262,Gamsberg
119,2025-01,6,201,Gamsberg
119,2025-02,7,201,Gamsberg
119,2025-04,10,262,Gamsberg
119,2025-06,11,261,Gamsberg
119,2025-07,12,262,Gamsberg
119,2025-08,13,262,Gamsberg
119,2025-09,7,202,Gamsberg
119,2025-10,10,202,Gamsberg
119,2025-11,12,201,Gamsberg
119,2025-12,10,262,Gamsberg
119,2026-01,5,202,Gamsberg
119,2026-03,9,202,Gamsberg
119,2026-06,12,202,Gamsberg
120,2024-09,14,262,BMM
120,2024-10,16,262,BMM
120,2024-11,14,262,BMM
120,2024-12,13,262,BMM
120,2025-01,16,262,BMM
120,2025-02,13,261,BMM
120,2025-03,15,262,BMM
120,2025-05,15,262,BMM
120,2025-06,14,262,BMM
120,2025-08,15,201,BMM
120,2025-10,14,262,BMM
120,2025-11,13,262,BMM
120,2025-12,14,261,BMM
120,2026-01,16,261,BMM
120,2026-02,13,262,BMM
120,2026-03,13,262,BMM
120,2026-04,14,262,BMM
120,2026-05,14,202,BMM
120,2026-06,14,261,BMM
120,2026-07,13,261,BMM
120,2026-08,16,261,BMM
121,2024-10,11,261,Gamsberg
121,2024-11,19,261,Gamsberg
121,2024-12,19,201,Gamsberg
121,2025-01,18,201,Gamsberg
121,2025-02,8,202,Gamsberg
121,2025-06,15,262,Gamsberg
121,2025-07,8,201,Gamsberg
121,2025-08,8,261,Gamsberg
121,2025-09,12,262,Gamsberg
121,2025-11,15,202,Gamsberg
121,2025-12,12,261,Gamsberg
121,2026-02,15,261,Gamsberg
121,2026-03,18,261,Gamsberg
121,2026-05,15,262,Gamsberg
121,2026-06,11,262,Gamsberg
121,2026-08,16,201,Gamsberg
122,2024-09,16,202,BMM
122,2024-10,14,261,BMM
122,2024-11,16,202,BMM
122,2025-01,14,262,BMM
122,2025-02,17,261,BMM
122,2025-03,14,201,BMM
122,2025-04,15,262,BMM
122,2025-05,14,261,BMM
122,2025-06,14,262,BMM
122,2025-07,16,262,BMM
122,2025-08,14,201,BMM
122,2025-09,14,202,BMM
122,2025-10,14,261,BMM
122,2025-11,13,202,BMM
122,2025-12,16,202,BMM
122,2026-01,13,261,BMM
122,2026-02,15,201,BMM
122,2026-03,16,261,BMM
122,2026-04,17,262,BMM
122,2026-05,13,261,BMM
122,2026-06,14,261,BMM
122,2026-07,14,261,BMM
122,2026-08,14,262,BMM
124,2024-09,4,262,BMM
124,2024-10,4,201,BMM
124,2024-11,4,202,BMM
124,2024-12,4,262,BMM
124,2025-01,4,202,BMM
124,2025-02,3,202,BMM
124,2025-04,4,202,BMM
124,2025-05,4,262,BMM
124,2025-06,3,261,BMM
124,2025-07,4,262,BMM
124,2025-08,4,261,BMM
124,2025-09,4,262,BMM
124,2025-10,4,262,BMM
124,2025-11,4,262,BMM
124,2025-12,3,261,BMM
124,2026-01,4,261,BMM
124,2026-02,4,261,BMM
124,2026-03,4,261,BMM
124,2026-04,4,261,BMM
124,2026-05,5,262,BMM
124,2026-06,4,262,BMM
124,2026-07,4,261,BMM
124,2026-08,4,262,BMM
125,2024-09,15,201,Gamsberg
125,2024-10,7,262,Gamsberg
125,2024-11,14,261,Gamsberg
125,2024-12,11,261,Gamsberg
125,2025-01,11,261,Gamsberg
125,2025-02,11,261,Gamsberg
125,2025-06,17,262,Gamsberg
125,2025-07,12,202,Gamsberg
125,2025-08,11,202,Gamsberg
125,2025-10,10,262,Gamsberg
125,2025-11,8,261,Gamsberg
125,2025-12,13,261,Gamsberg
125,2026-01,11,261,Gamsberg
125,2026-03,12,261,Gamsberg
125,2026-04,14,202,Gamsberg
125,2026-06,10,201,Gamsberg
125,2026-07,9,262,Gamsberg
126,2024-09,18,261,BMM
126,2024-10,20,261,BMM
126,2024-11,7,261,BMM
126,2024-12,5,261,BMM
126,2025-01,25,261,BMM
126,2025-03,24,262,BMM
126,2025-04,8,201,BMM
126,2025-05,4,262,BMM
126,2025-06,9,261,BMM
126,2025-07,11,202,BMM
126,2025-08,9,202,BMM
126,2025-09,20,262,BMM
126,2025-10,12,201,BMM
126,2025-11,21,261,BMM
126,2025-12,7,262,BMM
126,2026-01,9,262,BMM
126,2026-02,3,201,BMM
126,2026-03,20,262,BMM
126,2026-04,22,262,BMM
126,2026-05,24,262,BMM
126,2026-06,8,202,BMM
126,2026-07,10,202,BMM
126,2026-08,12,261,BMM
127,2024-10,32,261,Gamsberg
127,2024-11,29,262,Gamsberg
127,2025-01,14,261,Gamsberg
127,2025-02,18,262,Gamsberg
127,2025-03,26,262,Gamsberg
127,2025-04,34,262,Gamsberg
127,2025-05,19,262,Gamsberg
127,2025-06,17,262,Gamsberg
127,2025-07,33,261,Gamsberg
127,2025-08,34,262,Gamsberg
127,2025-09,28,261,Gamsberg
127,2025-10,34,261,Gamsberg
127,2025-11,10,201,Gamsberg
127,2025-12,33,202,Gamsberg
127,2026-02,33,262,Gamsberg
127,2026-03,7,262,Gamsberg
127,2026-04,35,201,Gamsberg
127,2026-05,36,261,Gamsberg
127,2026-07,27,261,Gamsberg
127,2026-08,27,262,Gamsberg
128,2024-09,18,202,BMM
128,2024-10,16,262,BMM
128,2024-11,9,261,BMM
128,2024-12,21,261,BMM
128,2025-01,14,262,BMM
128,2025-02,11,261,BMM
128,2025-03,4,261,BMM
128,2025-04,18,262,BMM
128,2025-05,17,201,BMM
128,2025-07,6,262,BMM
128,2025-08,19,261,BMM
128,2025-09,12,262,BMM
128,2025-10,19,261,BMM
128,2025-11,17,201,BMM
128,2025-12,16,201,BMM
128,2026-01,22,261,BMM
128,2026-02,15,262,BMM
128,2026-03,6,261,BMM
128,2026-04,4,262,BMM
128,2026-05,9,261,BMM
128,2026-06,11,261,BMM
128,2026-07,7,201,BMM
128,2026-08,12,262,BMM
129,2024-09,12,262,Gamsberg
129,2024-10,12,262,Gamsberg
129,2024-11,14,262,Gamsberg
129,2024-12,13,202,Gamsberg
129,2025-01,14,202,Gamsberg
129,2025-02,13,261,Gamsberg
129,2025-03,13,201,Gamsberg
129,2025-04,16,261,Gamsberg
129,2025-05,12,261,Gamsberg
129,2025-06,14,261,Gamsberg
129,2025-07,16,202,Gamsberg
129,2025-08,14,262,Gamsberg
129,2025-09,14,261,Gamsberg
129,2025-10,14,202,Gamsberg
129,2025-11,16,261,Gamsberg
129,2025-12,13,201,Gamsberg
129,2026-01,15,261,Gamsberg
129,2026-02,13,262,Gamsberg
129,2026-03,16,201,Gamsberg
129,2026-04,14,261,Gamsberg
129,2026-06,15,261,Gamsberg
129,2026-07,13,262,Gamsberg
129,2026-08,15,261,Gamsberg
130,2024-12,18,202,BMM
130,2025-01,9,201,BMM
130,2025-03,9,201,BMM
130,2025-06,5,201,BMM
130,2025-08,13,262,BMM
130,2025-10,9,262,BMM
130,2026-01,4,261,BMM
130,2026-03,10,261,BMM
130,2026-06,13,262,BMM
130,2026-08,17,201,BMM
131,2024-10,5,262,Gamsberg
131,2024-11,8,261,Gamsberg
131,2024-12,3,261,Gamsberg
131,2025-02,6,202,Gamsberg
131,2025-03,7,202,Gamsberg
131,2025-04,7,262,Gamsberg
131,2025-07,7,261,Gamsberg
131,2025-08,6,262,Gamsberg
131,2025-09,4,261,Gamsberg
131,2025-10,4,261,Gamsberg
131,2025-12,6,262,Gamsberg
131,2026-02,7,262,Gamsberg
131,2026-03,7,202,Gamsberg
131,2026-04,4,261,Gamsberg
131,2026-05,6,262,Gamsberg
131,2026-06,7,202,Gamsberg
131,2026-07,4,261,Gamsberg
131,2026-08,5,201,Gamsberg
133,2024-09,11,201,Gamsberg
133,2024-10,11,261,Gamsberg
133,2024-11,10,261,Gamsberg
133,2025-02,11,201,Gamsberg
133,2025-04,11,202,Gamsberg
133,2025-05,13,262,Gamsberg
133,2025-06,13,261,Gamsberg
133,2025-07,11,262,Gamsberg
133,2025-09,14,261,Gamsberg
133,2025-10,11,201,Gamsberg
133,2025-11,10,201,Gamsberg
133,2025-12,13,262,Gamsberg
133,2026-01,10,261,Gamsberg
133,2026-02,12,262,Gamsberg
133,2026-03,10,262,Gamsberg
133,2026-04,13,202,Gamsberg
133,2026-05,12,202,Gamsberg
133,2026-06,12,261,Gamsberg
133,2026-07,13,261,Gamsberg
133,2026-08,11,262,Gamsberg
134,2024-09,5,202,BMM
134,2024-10,12,262,BMM
134,2024-11,12,261,BMM
134,2024-12,9,261,BMM
134,2025-01,12,202,BMM
134,2025-02,7,202,BMM
134,2025-03,7,261,BMM
134,2025-04,3,262,BMM
134,2025-05,3,262,BMM
134,2025-06,2,261,BMM
134,2025-07,9,262,BMM
134,2025-08,6,201,BMM
134,2025-09,6,261,BMM
134,2025-10,2,262,BMM
134,2025-11,12,262,BMM
134,2025-12,3,202,BMM
134,2026-01,7,201,BMM
134,2026-02,10,201,BMM
134,2026-03,12,261,BMM
134,2026-04,6,262,BMM
134,2026-05,5,262,BMM
134,2026-06,9,261,BMM
134,2026-07,3,202,BMM
134,2026-08,7,262,BMM
135,2024-09,10,201,Gamsberg
135,2024-10,5,261,Gamsberg
135,2024-11,10,202,Gamsberg
135,2024-12,14,202,Gamsberg
135,2025-01,8,202,Gamsberg
135,2025-03,12,261,Gamsberg
135,2025-04,7,201,Gamsberg
135,2025-05,12,261,Gamsberg
135,2025-06,5,261,Gamsberg
135,2025-07,9,262,Gamsberg
135,2025-08,3,201,Gamsberg
135,2025-09,14,261,Gamsberg
135,2025-10,11,261,Gamsberg
135,2025-11,22,202,Gamsberg
135,2025-12,5,261,Gamsberg
135,2026-01,20,261,Gamsberg
135,2026-02,3,262,Gamsberg
135,2026-03,11,262,Gamsberg
135,2026-04,5,201,Gamsberg
135,2026-05,16,261,Gamsberg
135,2026-07,21,261,Gamsberg
135,2026-08,16,262,Gamsberg
136,2024-09,11,262,BMM
136,2024-10,9,262,BMM
136,2024-11,10,261,BMM
136,2024-12,11,262,BMM
136,2025-01,10,262,BMM
136,2025-03,11,201,BMM
136,2025-04,10,201,BMM
136,2025-05,11,262,BMM
136,2025-06,10,262,BMM
136,2025-07,10,202,BMM
136,2025-08,10,261,BMM
136,2025-09,11,261,BMM
136,2025-10,11,201,BMM
136,2025-11,10,202,BMM
136,2025-12,11,262,BMM
136,2026-01,11,261,BMM
136,2026-02,10,261,BMM
136,2026-03,11,262,BMM
136,2026-04,11,261,BMM
136,2026-05,10,261,BMM
136,2026-06,11,261,BMM
136,2026-07,11,261,BMM
136,2026-08,10,201,BMM
137,2024-09,10,202,Gamsberg
137,2024-10,9,262,Gamsberg
137,2024-11,10,262,Gamsberg
137,2024-12,10,202,Gamsberg
137,2025-01,9,201,Gamsberg
137,2025-02,10,201,Gamsberg
137,2025-03,10,261,Gamsberg
137,2025-04,10,201,Gamsberg
137,2025-05,11,202,Gamsberg
137,2025-06,10,201,Gamsberg
137,2025-07,10,261,Gamsberg
137,2025-08,10,201,Gamsberg
137,2025-09,10,262,Gamsberg
137,2025-10,10,201,Gamsberg
137,2025-11,9,202,Gamsberg
137,2026-01,11,262,Gamsberg
137,2026-02,11,202,Gamsberg
137,2026-03,11,202,Gamsberg
137,2026-04,9,262,Gamsberg
137,2026-05,10,261,Gamsberg
137,2026-06,9,262,Gamsberg
137,2026-07,10,262,Gamsberg
137,2026-08,10,202,Gamsberg
138,2024-09,4,262,BMM
138,2024-10,17,262,BMM
138,2024-11,2,262,BMM
138,2024-12,8,262,BMM
138,2025-01,14,261,BMM
138,2025-03,7,262,BMM
138,2025-04,5,201,BMM
138,2025-05,16,261,BMM
138,2025-06,7,261,BMM
138,2025-07,8,201,BMM
138,2025-08,12,262,BMM
138,2025-10,16,261,BMM
138,2025-12,4,261,BMM
138,2026-01,6,261,BMM
138,2026-02,8,261,BMM
138,2026-03,6,201,BMM
138,2026-04,9,261,BMM
138,2026-06,12,202,BMM
138,2026-07,16,261,BMM
138,2026-08,5,202,BMM
139,2024-09,13,201,Gamsberg
139,2024-10,13,202,Gamsberg
139,2024-12,11,261,Gamsberg
139,2025-01,13,261,Gamsberg
139,2025-02,13,261,Gamsberg
139,2025-03,13,201,Gamsberg
139,2025-04,11,262,Gamsberg
139,2025-05,10,262,Gamsberg
139,2025-06,12,261,Gamsberg
139,2025-07,12,262,Gamsberg
139,2025-08,13,201,Gamsberg
139,2025-09,11,261,Gamsberg
139,2025-10,13,261,Gamsberg
139,2025-11,11,261,Gamsberg
139,2025-12,13,262,Gamsberg
139,2026-01,14,262,Gamsberg
139,2026-02,10,201,Gamsberg
139,2026-03,13,262,Gamsberg
139,2026-04,11,262,Gamsberg
139,2026-05,13,261,Gamsberg
139,2026-06,13,261,Gamsberg
139,2026-07,12,262,Gamsberg
139,2026-08,13,262,Gamsberg
140,2024-09,11,262,BMM
140,2024-10,10,262,BMM
140,2024-11,10,201,BMM
140,2024-12,9,202,BMM
140,2025-01,10,202,BMM
140,2025-02,12,202,BMM
140,2025-03,11,201,BMM
140,2025-04,11,262,BMM
140,2025-05,12,261,BMM
140,2025-06,10,202,BMM
140,2025-07,10,261,BMM
140,2025-08,11,201,BMM
140,2025-09,12,261,BMM
140,2025-10,11,201,BMM
140,2025-11,11,262,BMM
140,2025-12,12,201,BMM
140,2026-01,12,202,BMM
140,2026-02,10,201,BMM
140,2026-03,9,261,BMM
140,2026-04,12,261,BMM
140,2026-05,11,201,BMM
140,2026-06,12,202,BMM
140,2026-07,11,201,BMM
140,2026-08,11,202,BMM
141,2024-09,4,262,Gamsberg
141,2025-01,11,202,Gamsberg
141,2025-06,16,202,Gamsberg
141,2025-07,16,261,Gamsberg
141,2025-08,28,262,Gamsberg
141,2025-12,8,262,Gamsberg
141,2026-05,31,201,Gamsberg
142,2024-09,13,262,BMM
142,2024-11,17,201,BMM
142,2024-12,19,261,BMM
142,2025-03,19,262,BMM
142,2025-04,9,262,BMM
142,2025-06,14,262,BMM
142,2025-07,12,262,BMM
142,2025-08,11,262,BMM
142,2025-11,12,261,BMM
142,2025-12,10,202,BMM
142,2026-01,11,202,BMM
142,2026-02,12,262,BMM
142,2026-05,16,261,BMM
142,2026-06,9,262,BMM
142,2026-08,11,262,BMM
143,2024-10,2,261,Gamsberg
143,2024-11,3,261,Gamsberg
143,2024-12,7,261,Gamsberg
143,2025-01,1,202,Gamsberg
143,2025-03,6,201,Gamsberg
143,2025-04,6,261,Gamsberg
143,2025-05,7,261,Gamsberg
143,2025-07,6,202,Gamsberg
143,2025-08,2,262,Gamsberg
143,2025-09,2,261,Gamsberg
143,2025-10,2,261,Gamsberg
143,2025-11,5,201,Gamsberg
143,2025-12,2,261,Gamsberg
143,2026-01,2,261,Gamsberg
143,2026-02,6,262,Gamsberg
143,2026-03,2,262,Gamsberg
143,2026-04,2,261,Gamsberg
143,2026-05,3,262,Gamsberg
143,2026-06,2,262,Gamsberg
143,2026-07,6,261,Gamsberg
143,2026-08,5,261,Gamsberg
144,2024-09,5,262,BMM
144,2024-10,4,261,BMM
144,2024-11,4,201,BMM
144,2025-01,4,201,BMM
144,2025-02,3,262,BMM
144,2025-05,4,261,BMM
144,2025-06,4,201,BMM
144,2025-08,4,261,BMM
144,2025-10,5,262,BMM
144,2026-01,2,201,BMM
144,2026-06,2,262,BMM
144,2026-07,3,201,BMM
144,2026-08,3,261,BMM
145,2024-09,12,261,Gamsberg
145,2024-10,12,262,Gamsberg
145,2024-11,12,262,Gamsberg
145,2024-12,12,261,Gamsberg
145,2025-01,12,262,Gamsberg
145,2025-02,12,262,Gamsberg
145,2025-03,12,262,Gamsberg
145,2025-04,12,262,Gamsberg
145,2025-05,13,202,Gamsberg
145,2025-07,12,261,Gamsberg
145,2025-08,11,201,Gamsberg
145,2025-09,13,261,Gamsberg
145,2025-10,12,262,Gamsberg
145,2025-11,12,261,Gamsberg
145,2025-12,14,261,Gamsberg
145,2026-01,14,261,Gamsberg
145,2026-02,15,262,Gamsberg
145,2026-03,12,261,Gamsberg
145,2026-04,11,262,Gamsberg
145,2026-05,14,262,Gamsberg
145,2026-06,12,262,Gamsberg
145,2026-07,12,201,Gamsberg
145,2026-08,11,261,Gamsberg
146,2024-09,15,201,BMM
146,2024-10,7,261,BMM
146,2024-11,8,201,BMM
146,2024-12,11,262,BMM
146,2025-01,18,262,BMM
146,2025-02,17,201,BMM
146,2025-03,21,262,BMM
146,2025-04,17,262,BMM
146,2025-05,21,202,BMM
146,2025-06,5,201,BMM
146,2025-08,6,201,BMM
146,2025-09,12,262,BMM
146,2025-10,7,262,BMM
146,2025-11,20,202,BMM
146,2025-12,7,262,BMM
146,2026-01,8,262,BMM
146,2026-02,8,262,BMM
146,2026-03,6,262,BMM
146,2026-04,9,262,BMM
146,2026-05,17,201,BMM
146,2026-06,25,201,BMM
146,2026-07,21,262,BMM
146,2026-08,10,201,BMM
147,2024-09,9,261,Gamsberg
147,2024-10,9,262,Gamsberg
147,2024-11,8,262,Gamsberg
147,2024-12,10,262,Gamsberg
147,2025-01,9,261,Gamsberg
147,2025-02,10,261,Gamsberg
147,2025-03,8,262,Gamsberg
147,2025-04,8,201,Gamsberg
147,2025-05,8,261,Gamsberg
147,2025-06,8,262,Gamsberg
147,2025-07,8,262,Gamsberg
147,2025-08,8,261,Gamsberg
147,2025-09,8,261,Gamsberg
147,2025-10,9,201,Gamsberg
147,2025-11,9,261,Gamsberg
147,2025-12,10,262,Gamsberg
147,2026-01,9,262,Gamsberg
147,2026-02,9,262,Gamsberg
147,2026-03,8,262,Gamsberg
147,2026-04,10,261,Gamsberg
147,2026-05,8,201,Gamsberg
147,2026-06,10,261,Gamsberg
147,2026-07,9,261,Gamsberg
147,2026-08,9,261,Gamsberg
148,2024-10,4,261,BMM
148,2024-11,4,261,BMM
148,2024-12,4,202,BMM
148,2025-01,3,261,BMM
148,2025-02,4,262,BMM
148,2025-03,4,202,BMM
148,2025-04,4,262,BMM
148,2025-05,4,262,BMM
148,2025-06,4,261,BMM
148,2025-07,4,261,BMM
148,2025-08,4,261,BMM
148,2025-09,4,261,BMM
148,2025-10,4,202,BMM
148,2025-11,4,261,BMM
148,2025-12,4,202,BMM
148,2026-01,5,261,BMM
148,2026-02,4,262,BMM
148,2026-03,4,261,BMM
148,2026-04,3,262,BMM
148,2026-05,4,261,BMM
148,2026-06,4,262,BMM
148,2026-07,4,201,BMM
148,2026-08,4,201,BMM
149,2024-09,7,262,Gamsberg
149,2024-10,7,262,Gamsberg
149,2024-11,8,262,Gamsberg
149,2024-12,6,201,Gamsberg
149,2025-01,7,262,Gamsberg
149,2025-02,8,262,Gamsberg
149,2025-03,8,261,Gamsberg
149,2025-05,8,262,Gamsberg
149,2025-06,6,262,Gamsberg
149,2025-07,7,261,Gamsberg
149,2025-08,7,261,Gamsberg
149,2025-09,6,201,Gamsberg
149,2025-10,6,261,Gamsberg
149,2025-11,7,262,Gamsberg
149,2025-12,6,262,Gamsberg
149,2026-01,6,262,Gamsberg
149,2026-02,6,262,Gamsberg
149,2026-03,7,262,Gamsberg
149,2026-04,8,262,Gamsberg
149,2026-05,6,261,Gamsberg
149,2026-06,6,202,Gamsberg
149,2026-07,6,262,Gamsberg
149,2026-08,6,262,Gamsberg
150,2025-04,6,261,BMM
150,2025-06,7,202,BMM
150,2025-08,12,261,BMM
150,2025-11,13,201,BMM
150,2026-04,5,262,BMM
150,2026-05,8,201,BMM
150,2026-06,9,262,BMM
150,2026-07,13,262,BMM
150,2026-08,4,262,BMM
151,2024-09,11,261,Gamsberg
151,2024-10,12,261,Gamsberg
151,2024-11,13,261,Gamsberg
151,2024-12,13,261,Gamsberg
151,2025-01,10,262,Gamsberg
151,2025-02,12,261,Gamsberg
151,2025-03,13,201,Gamsberg
151,2025-05,12,201,Gamsberg
151,2025-06,13,202,Gamsberg
151,2025-07,13,262,Gamsberg
151,2025-08,12,261,Gamsberg
151,2025-09,14,261,Gamsberg
151,2025-10,10,262,Gamsberg
151,2025-11,13,202,Gamsberg
151,2025-12,11,262,Gamsberg
151,2026-01,12,261,Gamsberg
151,2026-02,12,202,Gamsberg
151,2026-03,14,202,Gamsberg
151,2026-04,10,262,Gamsberg
151,2026-05,12,261,Gamsberg
151,2026-06,10,261,Gamsberg
151,2026-07,13,262,Gamsberg
151,2026-08,11,202,Gamsberg
152,2024-09,16,262,BMM
152,2024-10,12,261,BMM
152,2024-11,14,261,BMM
152,2024-12,13,202,BMM
152,2025-01,12,201,BMM
152,2025-02,13,202,BMM
152,2025-03,13,201,BMM
152,2025-04,12,201,BMM
152,2025-05,13,261,BMM
152,2025-06,13,261,BMM
152,2025-07,12,262,BMM
152,2025-08,16,262,BMM
152,2025-09,13,202,BMM
152,2025-10,12,262,BMM
152,2025-11,15,261,BMM
152,2025-12,14,202,BMM
152,2026-01,13,261,BMM
152,2026-02,16,262,BMM
152,2026-03,15,202,BMM
152,2026-04,13,261,BMM
152,2026-05,16,201,BMM
152,2026-07,13,261,BMM
152,2026-08,15,261,BMM
153,2024-09,12,262,Gamsberg
153,2024-10,14,262,Gamsberg
153,2024-11,13,201,Gamsberg
153,2024-12,14,261,Gamsberg
153,2025-01,12,261,Gamsberg
153,2025-03,14,262,Gamsberg
153,2025-04,13,202,Gamsberg
153,2025-05,14,262,Gamsberg
153,2025-06,15,261,Gamsberg
153,2025-07,11,261,Gamsberg
153,2025-08,13,262,Gamsberg
153,2025-09,15,262,Gamsberg
153,2025-10,13,261,Gamsberg
153,2025-11,13,201,Gamsberg
153,2025-12,14,261,Gamsberg
153,2026-01,13,262,Gamsberg
153,2026-02,13,261,Gamsberg
153,2026-03,15,201,Gamsberg
153,2026-04,12,202,Gamsberg
153,2026-05,11,261,Gamsberg
153,2026-06,13,261,Gamsberg
153,2026-07,14,261,Gamsberg
153,2026-08,13,261,Gamsberg
154,2024-09,21,202,BMM
154,2024-10,8,261,BMM
154,2024-11,13,261,BMM
154,2024-12,11,262,BMM
154,2025-01,5,201,BMM
154,2025-02,14,261,BMM
154,2025-03,9,202,BMM
154,2025-04,19,202,BMM
154,2025-05,17,262,BMM
154,2025-06,19,262,BMM
154,2025-07,13,201,BMM
154,2025-08,7,261,BMM
154,2025-09,8,201,BMM
154,2025-10,14,261,BMM
154,2025-11,22,202,BMM
154,2025-12,15,262,BMM
154,2026-02,11,202,BMM
154,2026-03,12,201,BMM
154,2026-04,15,261,BMM
154,2026-05,7,262,BMM
154,2026-06,8,261,BMM
154,2026-07,17,262,BMM
154,2026-08,5,262,BMM
155,2024-10,14,201,Gamsberg
155,2024-11,12,261,Gamsberg
155,2025-01,8,261,Gamsberg
155,2025-02,15,262,Gamsberg
155,2025-03,12,202,Gamsberg
155,2025-06,8,262,Gamsberg
155,2025-08,8,262,Gamsberg
155,2025-10,6,202,Gamsberg
155,2026-01,7,262,Gamsberg
155,2026-02,12,262,Gamsberg
155,2026-03,10,262,Gamsberg
155,2026-05,9,261,Gamsberg
155,2026-06,6,261,Gamsberg
155,2026-07,14,201,Gamsberg
155,2026-08,8,261,Gamsberg
156,2024-09,19,261,BMM
156,2024-10,18,202,BMM
156,2024-11,19,201,BMM
156,2025-01,8,262,BMM
156,2025-03,16,261,BMM
156,2025-06,11,261,BMM
156,2025-07,8,201,BMM
156,2025-08,15,201,BMM
156,2025-11,17,262,BMM
156,2026-04,16,201,BMM
156,2026-05,9,262,BMM
156,2026-08,19,201,BMM
157,2024-09,8,262,Gamsberg
157,2024-10,9,261,Gamsberg
157,2024-11,8,262,Gamsberg
157,2024-12,8,201,Gamsberg
157,2025-01,8,261,Gamsberg
157,2025-02,9,201,Gamsberg
157,2025-03,8,262,Gamsberg
157,2025-04,8,262,Gamsberg
157,2025-05,7,202,Gamsberg
157,2025-06,8,262,Gamsberg
157,2025-07,8,262,Gamsberg
157,2025-08,9,261,Gamsberg
157,2025-09,9,202,Gamsberg
157,2025-10,8,262,Gamsberg
157,2025-11,8,262,Gamsberg
157,2025-12,9,262,Gamsberg
157,2026-01,7,262,Gamsberg
157,2026-02,9,201,Gamsberg
157,2026-03,7,262,Gamsberg
157,2026-04,7,261,Gamsberg
157,2026-05,9,201,Gamsberg
