id,po_id,material_id,quantity,unit_price,line_total,delivery_date,status
883,371,188,19,56420.07,1071981.33,2026-03-02,DELIVERED
884,371,70,17,63362.91,1077169.47,2026-01-29,DELIVERED
885,372,137,3,17467.94,52403.82,2026-03-14,DELIVERED
886,372,98,3,13335.79,40007.37,2026-03-06,OPEN
887,372,57,14,2185.11,30591.54,2026-04-20,OPEN
888,372,80,16,9003.75,144060.0,2026-03-21,OPEN
889,372,200,16,25914.23,414627.68,2026-03-07,OPEN
890,372,24,14,50627.03,708778.42,2026-03-16,OPEN
891,372,86,20,264379.77,5287595.4,2026-04-14,DELIVERED
892,372,175,1,2324.82,2324.82,2026-03-06,OPEN
893,372,5,18,23071.43,415285.74,2026-02-28,DELIVERED
894,372,5,11,22671.37,249385.07,2026-03-26,OPEN
895,373,46,16,279419.78,4470716.48,2026-07-23,DELIVERED
896,373,97,19,17376.3,330149.7,2026-08-24,DELIVERED
897,373,176,2,6123.02,12246.04,2026-08-25,OPEN
898,374,12,9,15712.37,141411.33,2026-03-03,DELIVERED
899,374,146,9,1841.71,16575.39,2026-03-02,DELIVERED
900,375,165,16,12442.5,199080.0,2026-09-19,DELIVERED
901,375,92,11,66330.23,729632.53,2026-10-27,DELIVERED
902,376,87,2,47601.58,95203.16,2026-06-23,DELIVERED
903,376,112,6,52927.33,317563.98,2026-07-31,DELIVERED
904,377,49,6,102138.39,612830.34,2026-09-08,DELIVERED
905,377,6,4,16917.84,67671.36,2026-08-26,DELIVERED
906,378,157,4,165791.39,663165.56,2026-09-08,OPEN
907,378,143,9,24053.34,216480.06,2026-09-02,OPEN
908,378,100,2,108860.32,217720.64,2026-08-25,DELIVERED
909,379,201,6,454580.91,2727485.46,2026-06-01,DELIVERED
910,379,152,20,22406.69,448133.8,2026-06-05,DELIVERED
911,379,176,9,6047.33,54425.97,2026-07-09,DELIVERED
912,380,131,20,18857.46,377149.2,2026-02-26,DELIVERED
913,380,189,4,72895.59,291582.36,2026-03-16,DELIVERED
914,381,50,13,10840.1,140921.3,2026-04-23,DELIVERED
915,381,154,6,14724.87,88349.22,2026-04-19,DELIVERED
916,381,177,17,9228.12,156878.04,2026-04-02,DELIVERED
917,381,67,20,34303.15,686063.0,2026-04-25,DELIVERED
918,381,88,18,27300.66,491411.88,2026-04-04,OPEN
919,382,215,12,25771.7,309260.4,2026-06-13,OPEN
920,383,16,19,9682.0,183958.0,2026-07-20,DELIVERED
921,384,28,1,132983.63,132983.63,2026-09-25,DELIVERED
922,384,86,5,284574.62,1422873.1,2026-09-20,DELIVERED
923,385,67,7,38103.07,266721.49,2026-08-20,OPEN
924,385,56,20,4345.98,86919.6,2026-08-19,OPEN
925,385,116,17,107538.28,1828150.76,2026-07-19,OPEN
926,386,51,2,331727.97,663455.94,2026-04-22,DELIVERED
927,387,216,14,27195.75,380740.5,2026-05-21,OPEN
928,387,220,16,13750.66,220010.56,2026-05-19,DELIVERED
929,387,211,18,35200.36,633606.48,2026-05-08,DELIVERED
930,388,139,12,5429.02,65148.24,2026-04-02,OPEN
931,389,102,14,168219.61,2355074.54,2026-06-30,DELIVERED
932,390,172,19,65751.65,1249281.35,2026-05-03,DELIVERED
933,390,55,10,309.73,3097.3,2026-05-30,DELIVERED
934,390,198,16,69871.18,1117938.88,2026-06-07,DELIVERED
935,391,156,11,74666.57,821332.27,2026-05-20,DELIVERED
936,391,134,20,60512.31,1210246.2,2026-05-14,DELIVERED
937,392,180,3,17484.6,52453.8,2026-03-21,DELIVERED
938,392,141,20,7769.02,155380.4,2026-03-14,DELIVERED
939,393,202,20,120002.8,2400056.0,2026-10-17,OPEN
940,393,175,18,2206.71,39720.78,2026-10-04,DELIVERED
941,394,91,18,167.82,3020.76,2025-12-18,OPEN
942,394,183,19,6114.57,116176.83,2025-12-13,DELIVERED
943,395,105,10,12387.04,123870.4,2026-08-26,DELIVERED
944,395,130,6,17230.3,103381.8,2026-09-09,OPEN
945,395,1,14,138944.02,1945216.28,2026-09-04,OPEN
946,396,87,4,59005.22,236020.88,2026-01-05,DELIVERED
947,396,71,17,1528.07,25977.19,2026-01-08,DELIVERED
948,396,173,4,17921.46,71685.84,2025-12-31,DELIVERED
949,397,199,5,2190.97,10954.85,2026-02-12,DELIVERED
950,398,62,16,2370.39,37926.24,2026-03-04,DELIVERED
951,398,61,20,14228.35,284567.0,2026-02-25,OPEN
952,398,38,3,13961.03,41883.09,2026-03-29,DELIVERED
953,399,21,7,5387.12,37709.84,2026-04-26,DELIVERED
954,399,36,3,120558.04,361674.12,2026-05-02,OPEN
955,399,194,1,116434.93,116434.93,2026-05-05,DELIVERED
956,400,70,17,74380.5,1264468.5,2026-02-18,OPEN
957,400,146,12,1764.52,21174.24,2026-01-04,OPEN
958,401,213,6,32848.27,197089.62,2026-09-15,DELIVERED
959,401,208,16,8909.8,142556.8,2026-08-20,DELIVERED
960,402,211,16,35549.98,568799.68,2026-01-18,OPEN
961,402,217,10,36650.79,366507.9,2026-01-13,DELIVERED
962,403,174,13,39867.48,518277.24,2026-04-07,DELIVERED
963,403,182,16,1932.82,30925.12,2026-04-17,DELIVERED
964,404,66,9,152327.12,1370944.08,2026-09-07,DELIVERED
965,405,80,15,7502.41,112536.15,2026-07-26,DELIVERED
966,405,92,20,63389.33,1267786.6,2026-07-17,OPEN
967,405,145,6,73826.67,442960.02,2026-07-31,OPEN
968,406,158,2,10498.13,20996.26,2026-01-10,OPEN
969,406,148,20,209895.73,4197914.6,2026-01-24,DELIVERED
970,406,20,16,49950.45,799207.2,2026-01-27,OPEN
971,407,20,7,48583.99,340087.93,2026-06-20,DELIVERED
972,407,12,11,16356.83,179925.13,2026-06-26,OPEN
973,407,47,15,6041.39,90620.85,2026-07-02,DELIVERED
974,408,18,13,87764.58,1140939.54,2026-08-27,DELIVERED
975,408,52,11,94798.55,1042784.05,2026-08-25,OPEN
976,408,186,7,85397.47,597782.29,2026-08-24,DELIVERED
977,408,17,5,11264.9,56324.5,2026-08-21,OPEN
978,408,3,16,35390.72,566251.52,2026-09-09,DELIVERED
979,408,78,4,53366.55,213466.2,2026-08-28,OPEN
980,408,39,13,30516.75,396717.75,2026-08-20,OPEN
981,408,5,4,22769.72,91078.88,2026-09-21,OPEN
982,408,191,8,30401.89,243215.12,2026-09-18,DELIVERED
983,408,196,15,4293.01,64395.15,2026-08-17,OPEN
984,408,196,12,4641.43,55697.16,2026-08-05,DELIVERED
985,408,98,16,15734.39,251750.24,2026-08-04,OPEN
986,409,25,2,969.31,1938.62,2026-08-16,DELIVERED
987,410,19,4,138815.46,555261.84,2026-03-10,DELIVERED
988,410,106,19,2500.69,47513.11,2026-04-02,DELIVERED
989,410,92,10,57836.95,578369.5,2026-02-20,DELIVERED
990,411,207,14,37062.4,518873.6,2026-05-16,OPEN
991,411,213,16,29789.85,476637.6,2026-04-26,OPEN
992,412,55,6,334.11,2004.66,2026-02-23,OPEN
993,413,60,8,14778.04,118224.32,2026-04-03,DELIVERED
994,414,207,1,36125.44,36125.44,2026-04-09,OPEN
995,414,206,11,7354.14,80895.54,2026-04-10,DELIVERED
996,414,220,2,15187.97,30375.94,2026-04-14,OPEN
997,415,155,9,31853.14,286678.26,2026-05-04,OPEN
998,415,161,1,13585.52,13585.52,2026-04-14,DELIVERED
999,415,28,7,140371.35,982599.45,2026-04-16,DELIVERED
1000,416,103,2,31453.92,62907.84,2026-04-01,OPEN
1001,416,106,9,2999.41,26994.69,2026-04-07,DELIVERED
1002,416,160,16,980.66,15690.56,2026-04-16,DELIVERED
1003,417,142,9,76590.47,689314.23,2026-09-11,DELIVERED
1004,417,51,16,337129.52,5394072.32,2026-09-03,DELIVERED
1005,417,27,17,2789.01,47413.17,2026-09-29,DELIVERED
1006,418,214,9,13934.86,125413.74,2026-08-14,OPEN
1007,418,209,11,27459.79,302057.69,2026-08-12,OPEN
1008,419,29,19,53228.98,1011350.62,2026-01-08,DELIVERED
1009,419,35,12,4333.5,52002.0,2026-01-30,DELIVERED
1010,420,174,15,38303.95,574559.25,2026-03-04,OPEN
1011,421,48,5,5819.23,29096.15,2026-06-09,DELIVERED
1012,421,13,2,26281.17,52562.34,2026-06-21,DELIVERED
1013,422,150,12,932.83,11193.96,2026-04-04,DELIVERED
1014,422,30,12,41746.59,500959.08,2026-04-26,DELIVERED
1015,422,62,13,2384.91,31003.83,2026-03-27,DELIVERED
1016,423,217,8,42196.49,337571.92,2026-05-09,DELIVERED
1017,424,118,19,28591.24,543233.56,2026-04-06,OPEN
1018,425,218,6,18406.37,110438.22,2026-03-28,DELIVERED
1019,425,213,5,29076.85,145384.25,2026-04-06,DELIVERED
1020,425,215,15,27001.35,405020.25,2026-04-01,DELIVERED
1021,426,210,8,9137.17,73097.36,2026-05-28,OPEN
1022,426,212,7,7671.62,53701.34,2026-06-11,DELIVERED
1023,426,217,13,38968.07,506584.91,2026-05-22,DELIVERED
1024,427,42,6,13755.92,82535.52,2026-01-17,OPEN
1025,427,195,3,28118.09,84354.27,2026-01-11,OPEN
1026,428,190,1,110966.04,110966.04,2026-07-02,DELIVERED
1027,428,176,13,5997.98,77973.74,2026-06-11,DELIVERED
1028,429,219,9,31693.79,285244.11,2026-10-01,DELIVERED
1029,429,213,18,33197.78,597560.04,2026-09-08,DELIVERED
1030,429,211,6,39775.49,238652.94,2026-10-04,DELIVERED
1031,429,214,15,15784.03,236760.45,2026-09-03,DELIVERED
1032,429,206,16,6969.01,111504.16,2026-10-11,DELIVERED
1033,429,210,19,10397.3,197548.7,2026-09-16,DELIVERED
1034,429,207,16,40262.73,644203.68,2026-09-20,DELIVERED
1035,429,215,11,30298.6,333284.6,2026-09-19,DELIVERED
1036,429,207,3,44758.75,134276.25,2026-10-01,DELIVERED
1037,430,184,15,43532.61,652989.15,2026-04-09,DELIVERED
1038,431,97,15,16083.79,241256.85,2026-03-27,DELIVERED
1039,431,177,5,9942.4,49712.0,2026-03-29,DELIVERED
1040,432,20,11,47967.63,527643.93,2026-03-01,OPEN
1041,433,42,6,14066.73,84400.38,2026-06-05,DELIVERED
1042,433,6,12,19780.24,237362.88,2026-05-24,DELIVERED
1043,433,42,8,13745.76,109966.08,2026-06-26,DELIVERED
1044,434,218,12,18452.67,221432.04,2026-06-28,OPEN
1045,434,214,6,14084.53,84507.18,2026-07-28,DELIVERED
1046,435,182,19,2159.87,41037.53,2026-05-04,OPEN
1047,435,27,5,2534.45,12672.25,2026-05-20,OPEN
1048,435,175,6,2241.33,13447.98,2026-05-19,OPEN
1049,436,100,2,132182.84,264365.68,2026-05-24,OPEN
1050,436,12,20,15219.03,304380.6,2026-05-11,DELIVERED
1051,437,203,3,166280.64,498841.92,2026-09-28,OPEN
1052,437,123,20,24614.83,492296.6,2026-09-28,OPEN
1053,437,144,12,63416.12,760993.44,2026-09-23,OPEN
1054,438,218,3,16980.04,50940.12,2026-06-06,DELIVERED
1055,438,209,8,25693.78,205550.24,2026-07-02,DELIVERED
1056,439,109,3,5399.47,16198.41,2026-06-17,DELIVERED
1057,439,184,7,40155.65,281089.55,2026-07-02,DELIVERED
1058,439,98,4,15029.35,60117.4,2026-06-06,DELIVERED
1059,439,36,10,128280.6,1282806.0,2026-06-26,DELIVERED
1060,439,52,1,95071.36,95071.36,2026-06-10,DELIVERED
1061,439,57,18,2498.76,44977.68,2026-06-24,DELIVERED
1062,439,110,18,3467.87,62421.66,2026-06-28,DELIVERED
1063,439,129,13,271848.18,3534026.34,2026-05-27,DELIVERED
1064,439,86,16,262689.23,4203027.68,2026-05-30,DELIVERED
1065,439,39,5,31071.81,155359.05,2026-06-14,DELIVERED
1066,439,173,3,18985.15,56955.45,2026-06-27,DELIVERED
1067,440,211,11,40843.87,449282.57,2026-07-05,DELIVERED
1068,440,207,7,42108.53,294759.71,2026-06-10,DELIVERED
1069,441,163,6,260896.95,1565381.7,2026-04-14,DELIVERED
1070,441,93,7,70667.64,494673.48,2026-04-22,OPEN
1071,441,31,3,2136.38,6409.14,2026-05-15,DELIVERED
1072,441,59,1,61183.76,61183.76,2026-04-30,OPEN
1073,441,191,10,28759.61,287596.1,2026-04-24,DELIVERED
1074,441,51,16,341546.9,5464750.4,2026-05-03,DELIVERED
1075,441,118,12,28162.65,337951.8,2026-05-07,OPEN
1076,441,144,15,74731.48,1120972.2,2026-05-13,DELIVERED
1077,442,121,17,43530.18,740013.06,2026-09-17,OPEN
1078,442,121,1,40149.66,40149.66,2026-09-01,OPEN
1079,442,135,18,36251.7,652530.6,2026-10-04,DELIVERED
1080,442,5,8,23711.44,189691.52,2026-08-26,OPEN
1081,442,128,16,7246.48,115943.68,2026-09-23,DELIVERED
1082,443,206,1,6633.47,6633.47,2026-02-13,DELIVERED
1083,443,214,9,15654.98,140894.82,2026-02-15,DELIVERED
1084,443,219,16,34094.39,545510.24,2026-02-20,DELIVERED
1085,444,2,14,124606.41,1744489.74,2026-10-11,DELIVERED
1086,445,40,20,5337.33,106746.6,2026-08-17,DELIVERED
1087,446,43,2,2919.91,5839.82,2026-04-12,OPEN
1088,446,84,4,80977.29,323909.16,2026-04-26,DELIVERED
1089,446,131,3,17990.98,53972.94,2026-03-27,DELIVERED
1090,447,175,2,2475.85,4951.7,2026-06-23,DELIVERED
1091,447,114,7,8603.69,60225.83,2026-07-24,DELIVERED
1092,447,131,4,15891.45,63565.8,2026-08-03,DELIVERED
1093,448,194,15,109178.84,1637682.6,2026-04-12,DELIVERED
1094,449,135,4,39487.73,157950.92,2026-06-18,OPEN
1095,449,13,11,24299.61,267295.71,2026-07-16,OPEN
1096,450,56,16,4822.48,77159.68,2026-08-21,OPEN
1097,451,207,4,43176.91,172707.64,2026-05-15,DELIVERED
1098,451,208,18,10117.01,182106.18,2026-05-01,DELIVERED
1099,451,213,11,29608.16,325689.76,2026-04-29,DELIVERED
1100,452,102,9,151667.51,1365007.59,2026-04-02,DELIVERED
1101,452,116,20,125661.38,2513227.6,2026-03-27,DELIVERED
1102,452,126,7,4874.02,34118.14,2026-03-22,DELIVERED
1103,453,6,17,17555.69,298446.73,2026-06-09,DELIVERED
1104,454,205,7,44967.58,314773.06,2026-08-20,DELIVERED
1105,454,124,20,104863.51,2097270.2,2026-07-23,DELIVERED
1106,454,200,15,26622.56,399338.4,2026-07-28,DELIVERED
1107,454,100,4,129549.16,518196.64,2026-08-18,DELIVERED
1108,454,37,20,70601.5,1412030.0,2026-07-24,DELIVERED
1109,455,2,10,129088.13,1290881.3,2026-04-20,DELIVERED
1110,455,27,17,2335.01,39695.17,2026-04-17,DELIVERED
1111,456,209,14,25247.97,353471.58,2026-07-06,DELIVERED
1112,456,211,6,36595.62,219573.72,2026-06-01,OPEN
1113,456,207,1,38215.92,38215.92,2026-06-25,OPEN
1114,457,140,5,2699.29,13496.45,2026-09-02,OPEN
1115,457,169,16,152396.59,2438345.44,2026-08-24,DELIVERED
1116,457,62,10,2265.87,22658.7,2026-09-17,OPEN
1117,458,220,1,14444.22,14444.22,2026-07-27,OPEN
1118,458,218,20,14918.29,298365.8,2026-06-15,OPEN
1119,459,208,18,10107.23,181930.14,2026-08-01,DELIVERED
1120,459,215,18,27646.29,497633.22,2026-07-12,DELIVERED
1121,460,117,7,23428.52,163999.64,2026-02-24,DELIVERED
1122,460,146,9,1726.98,15542.82,2026-01-24,DELIVERED
1123,461,138,12,30763.72,369164.64,2026-05-15,OPEN
1124,461,122,4,1664.62,6658.48,2026-06-08,OPEN
1125,461,149,15,29133.96,437009.4,2026-05-10,OPEN
1126,462,32,14,293642.9,4111000.6,2026-07-08,DELIVERED
1127,463,6,3,18353.03,55059.09,2026-10-05,OPEN
1128,463,28,4,158105.01,632420.04,2026-11-21,OPEN
1129,463,191,15,29218.44,438276.6,2026-10-07,OPEN
1130,464,1,13,113736.07,1478568.91,2026-03-23,DELIVERED
1131,464,117,19,24694.61,469197.59,2026-03-18,OPEN
1132,465,64,18,2766.41,49795.38,2026-08-16,OPEN
1133,466,189,9,78081.3,702731.7,2026-02-02,OPEN
1134,466,119,5,3817.5,19087.5,2026-02-09,OPEN
1135,467,52,2,82865.66,165731.32,2026-06-22,DELIVERED
1136,467,56,17,4732.47,80451.99,2026-06-19,DELIVERED
1137,468,12,4,17041.72,68166.88,2026-08-30,DELIVERED
1138,468,122,17,1625.09,27626.53,2026-08-25,DELIVERED
1139,468,112,16,49893.87,798301.92,2026-08-14,DELIVERED
1140,469,131,10,17895.79,178957.9,2026-10-06,OPEN
1141,469,13,19,26241.14,498581.66,2026-10-17,DELIVERED
1142,470,57,6,2409.83,14458.98,2026-06-13,DELIVERED
1143,470,47,9,5230.14,47071.26,2026-05-14,DELIVERED
1144,470,107,9,50977.4,458796.6,2026-05-18,OPEN
1145,471,44,16,193309.29,3092948.64,2026-01-18,OPEN
1146,471,44,2,196646.99,393293.98,2025-12-25,OPEN
1147,472,185,17,982.84,16708.28,2026-10-04,DELIVERED
1148,472,42,11,12832.22,141154.42,2026-10-25,DELIVERED
1149,472,168,1,7147.83,7147.83,2026-10-14,DELIVERED
