Ebeln,Ebelp,Zekkn,Vgabe,Gjahr,Belnr,Buzei,Bewtp,Bwart,Budat,Menge,Dmbtr,Shkzg,Cpudt,Matnr,Werks
4500004307,00010,01,1,2024,4900013641,0001,E,101,2024-10-20T00:00:00,5.000,1228289.15,S,2024-10-20T00:00:00,000000000080000161,3000
4500004307,00010,01,2,2024,5100002228,0001,Q,,2024-10-28T00:00:00,5.000,1228289.15,S,2024-11-17T00:00:00,000000000080000161,3000
4500004308,00010,01,1,2025,4900013644,0001,E,101,2025-05-18T00:00:00,9.000,2210920.47,S,2025-05-18T00:00:00,000000000080000161,3000
4500004308,00010,01,2,2025,5100002229,0001,Q,,2025-06-01T00:00:00,9.000,2210920.47,S,2025-06-12T00:00:00,000000000080000161,3000
4500004309,00010,01,1,2025,4900013647,0001,E,101,2025-11-23T00:00:00,13.000,3193551.79,S,2025-11-23T00:00:00,000000000080000161,3000
4500004312,00010,01,1,2026,4900013653,0001,E,101,2026-07-13T00:00:00,16.000,3930525.28,S,2026-07-13T00:00:00,000000000080000161,3000
4500004312,00010,01,2,2026,5100002230,0001,Q,,2026-07-19T00:00:00,16.000,3930525.28,S,2026-08-04T00:00:00,000000000080000161,3000
4500004313,00010,01,1,2025,4900013657,0001,E,101,2025-12-24T00:00:00,1.000,145731.11,S,2025-12-24T00:00:00,000000000010000719,1000
4500004313,00010,01,2,2025,5100002231,0001,Q,,2026-01-11T00:00:00,1.000,145731.11,S,2026-01-18T00:00:00,000000000010000719,1000
4500004314,00010,01,1,2026,4900013659,0001,E,101,2026-03-27T00:00:00,2.000,291462.22,S,2026-03-27T00:00:00,000000000010000719,1000
4500004315,00010,01,1,2024,4900013661,0001,E,101,2024-12-14T00:00:00,8.000,410241.20,S,2024-12-14T00:00:00,000000000010000720,1000
4500004315,00010,01,2,2024,5100002232,0001,Q,,2024-12-27T00:00:00,8.000,410241.20,S,2024-12-27T00:00:00,000000000010000720,1000
4500004316,00010,01,1,2025,4900013664,0001,E,101,2025-10-04T00:00:00,6.000,307680.90,S,2025-10-04T00:00:00,000000000010000720,1000
4500004316,00010,01,2,2025,5100002233,0001,Q,,2025-10-24T00:00:00,6.000,307680.90,S,2025-10-31T00:00:00,000000000010000720,1000
4500004317,00010,01,1,2026,4900013667,0001,E,101,2026-07-30T00:00:00,9.000,461521.35,S,2026-07-30T00:00:00,000000000010000720,1000
4500004317,00010,01,2,2026,5100002234,0001,Q,,2026-08-12T00:00:00,9.000,461521.35,S,2026-08-28T00:00:00,000000000010000720,1000
4500004319,00010,01,1,2025,4900013670,0001,E,101,2025-01-09T00:00:00,211.000,121477040.27,S,2025-01-09T00:00:00,000000000010000721,1000
4500004320,00010,01,1,2025,4900013679,0001,E,101,2025-08-12T00:00:00,158.000,90963850.06,S,2025-08-12T00:00:00,000000000010000721,1000
4500004321,00010,01,1,2026,4900013684,0001,E,101,2026-01-12T00:00:00,82.000,47209086.74,S,2026-01-12T00:00:00,000000000010000721,1000
4500004322,00010,01,1,2026,4900013689,0001,E,101,2026-04-12T00:00:00,163.000,93842452.91,S,2026-04-12T00:00:00,000000000010000721,1000
4500004324,00010,01,1,2024,4900013696,0001,E,101,2024-10-29T00:00:00,228.000,131264289.96,S,2024-10-29T00:00:00,000000000010000721,2000
4500004324,00010,01,2,2024,5100002235,0001,Q,,2024-11-19T00:00:00,228.000,131264289.96,S,2024-11-18T00:00:00,000000000010000721,2000
4500004326,00010,01,1,2025,4900013704,0001,E,101,2025-06-04T00:00:00,237.000,136445775.09,S,2025-06-04T00:00:00,000000000010000721,2000
4500004328,00010,01,1,2026,4900013712,0001,E,101,2026-01-01T00:00:00,234.000,134718613.38,S,2026-01-01T00:00:00,000000000010000721,2000
4500004328,00010,01,2,2026,5100002236,0001,Q,,2026-01-05T00:00:00,234.000,134718613.38,S,2026-01-26T00:00:00,000000000010000721,2000
4500004329,00010,01,1,2026,4900013720,0001,E,101,2026-07-09T00:00:00,97.000,55844895.29,S,2026-07-09T00:00:00,000000000010000721,2000
4500004329,00010,01,2,2026,5100002237,0001,Q,,2026-07-28T00:00:00,97.000,55844895.29,S,2026-07-26T00:00:00,000000000010000721,2000
4500004331,00010,01,1,2024,4900013724,0001,E,101,2024-10-05T00:00:00,37.000,84873.19,S,2024-10-05T00:00:00,000000000010000722,2000
4500004331,00010,01,2,2024,5100002238,0001,Q,,2024-10-31T00:00:00,37.000,84873.19,S,2024-10-20T00:00:00,000000000010000722,2000
4500004332,00010,01,1,2025,4900013728,0001,E,101,2025-02-21T00:00:00,35.000,80285.45,S,2025-02-21T00:00:00,000000000010000722,2000
4500004332,00010,01,2,2025,5100002239,0001,Q,,2025-03-19T00:00:00,35.000,80285.45,S,2025-03-05T00:00:00,000000000010000722,2000
4500004333,00010,01,1,2025,4900013735,0001,E,101,2025-09-13T00:00:00,42.000,96342.54,S,2025-09-13T00:00:00,000000000010000722,2000
4500004333,00010,01,2,2025,5100002240,0001,Q,,2025-09-27T00:00:00,42.000,96342.54,S,2025-09-26T00:00:00,000000000010000722,2000
4500004335,00010,01,1,2026,4900013742,0001,E,101,2026-04-20T00:00:00,42.000,96342.54,S,2026-04-20T00:00:00,000000000010000722,2000
4500004335,00010,01,2,2026,5100002241,0001,Q,,2026-04-30T00:00:00,42.000,96342.54,S,2026-04-27T00:00:00,000000000010000722,2000
4500004336,00010,01,1,2026,4900013747,0001,E,101,2026-08-14T00:00:00,37.000,84873.19,S,2026-08-14T00:00:00,000000000010000722,2000
4500004336,00010,01,2,2026,5100002242,0001,Q,,2026-09-07T00:00:00,37.000,84873.19,S,2026-09-06T00:00:00,000000000010000722,2000
4500004337,00010,01,1,2025,4900013754,0001,E,101,2025-01-08T00:00:00,1.000,47345.20,S,2025-01-08T00:00:00,000000000010000725,4000
4500004337,00010,01,2,2025,5100002243,0001,Q,,2025-01-12T00:00:00,1.000,47345.20,S,2025-02-02T00:00:00,000000000010000725,4000
4500004338,00010,01,1,2025,4900013756,0001,E,101,2025-09-06T00:00:00,1.000,47345.20,S,2025-09-06T00:00:00,000000000010000725,4000
4500004339,00010,01,1,2025,4900013763,0001,E,101,2025-03-20T00:00:00,4.000,259598.44,S,2025-03-20T00:00:00,000000000010000726,3000
4500004340,00010,01,1,2025,4900013766,0001,E,101,2025-08-31T00:00:00,8.000,519196.88,S,2025-08-31T00:00:00,000000000010000726,3000
4500004340,00010,01,2,2025,5100002244,0001,Q,,2025-09-15T00:00:00,8.000,519196.88,S,2025-09-30T00:00:00,000000000010000726,3000
4500004341,00010,01,1,2024,4900013773,0001,E,101,2024-12-09T00:00:00,3.000,551636.19,S,2024-12-09T00:00:00,000000000080000162,3000
4500004341,00010,01,2,2024,5100002245,0001,Q,,2025-01-03T00:00:00,3.000,551636.19,S,2025-01-05T00:00:00,000000000080000162,3000
4500004342,00010,01,1,2025,4900013775,0001,E,101,2025-01-02T00:00:00,4.000,735514.92,S,2025-01-02T00:00:00,000000000080000162,3000
4500004342,00010,01,2,2025,5100002246,0001,Q,,2025-01-07T00:00:00,4.000,735514.92,S,2025-01-27T00:00:00,000000000080000162,3000
4500004343,00010,01,1,2025,4900013777,0001,E,101,2025-02-22T00:00:00,1.000,183878.73,S,2025-02-22T00:00:00,000000000080000162,3000
4500004343,00010,01,2,2025,5100002247,0001,Q,,2025-03-08T00:00:00,1.000,183878.73,S,2025-03-19T00:00:00,000000000080000162,3000
4500004344,00010,01,1,2025,4900013780,0001,E,101,2025-04-19T00:00:00,3.000,551636.19,S,2025-04-19T00:00:00,000000000080000162,3000
4500004344,00010,01,2,2025,5100002248,0001,Q,,2025-04-22T00:00:00,3.000,551636.19,S,2025-05-06T00:00:00,000000000080000162,3000
4500004345,00010,01,1,2025,4900013782,0001,E,101,2025-05-22T00:00:00,4.000,735514.92,S,2025-05-22T00:00:00,000000000080000162,3000
4500004345,00010,01,2,2025,5100002249,0001,Q,,2025-05-28T00:00:00,4.000,735514.92,S,2025-06-01T00:00:00,000000000080000162,3000
4500004346,00010,01,1,2025,4900013784,0001,E,101,2025-09-08T00:00:00,3.000,551636.19,S,2025-09-08T00:00:00,000000000080000162,3000
4500004348,00010,01,1,2025,4900013786,0001,E,101,2025-11-12T00:00:00,3.000,551636.19,S,2025-11-12T00:00:00,000000000080000162,3000
4500004348,00010,01,2,2025,5100002250,0001,Q,,2025-11-30T00:00:00,3.000,551636.19,S,2025-12-09T00:00:00,000000000080000162,3000
4500004349,00010,01,1,2026,4900013790,0001,E,101,2026-04-30T00:00:00,1.000,569339.91,S,2026-04-30T00:00:00,000000000010000727,3000
4500004350,00010,01,1,2026,4900013791,0001,E,101,2026-05-19T00:00:00,2.000,1138679.82,S,2026-05-19T00:00:00,000000000010000727,3000
4500004352,00010,01,1,2025,4900013793,0001,E,101,2025-01-13T00:00:00,9.000,6549184.89,S,2025-01-13T00:00:00,000000000010000728,1000
4500004353,00010,01,1,2026,4900013797,0001,E,101,2026-04-28T00:00:00,8.000,5821497.68,S,2026-04-28T00:00:00,000000000010000728,1000
4500004353,00010,01,2,2026,5100002251,0001,Q,,2026-05-05T00:00:00,8.000,5821497.68,S,2026-05-06T00:00:00,000000000010000728,1000
4500004354,00010,01,1,2025,4900013804,0001,E,101,2025-05-20T00:00:00,14.000,61929.14,S,2025-05-20T00:00:00,000000000010000729,2000
4500004354,00010,01,2,2025,5100002252,0001,Q,,2025-06-13T00:00:00,14.000,61929.14,S,2025-06-08T00:00:00,000000000010000729,2000
4500004355,00010,01,1,2026,4900013812,0001,E,101,2026-05-26T00:00:00,14.000,61929.14,S,2026-05-26T00:00:00,000000000010000729,2000
4500004355,00010,01,2,2026,5100002253,0001,Q,,2026-06-04T00:00:00,14.000,61929.14,S,2026-06-21T00:00:00,000000000010000729,2000
4500004356,00010,01,1,2026,4900013821,0001,E,101,2026-05-18T00:00:00,1.000,82826.64,S,2026-05-18T00:00:00,000000000010000733,3000
4500004356,00010,01,2,2026,5100002254,0001,Q,,2026-05-25T00:00:00,1.000,82826.64,S,2026-06-14T00:00:00,000000000010000733,3000
4500004358,00010,01,1,2025,4900013826,0001,E,101,2025-09-21T00:00:00,4.000,331306.56,S,2025-09-21T00:00:00,000000000010000733,2000
4500004358,00010,01,2,2025,5100002255,0001,Q,,2025-10-02T00:00:00,4.000,331306.56,S,2025-10-06T00:00:00,000000000010000733,2000
4500004359,00010,01,1,2026,4900013828,0001,E,101,2026-05-21T00:00:00,3.000,248479.92,S,2026-05-21T00:00:00,000000000010000733,2000
4500004360,00010,01,1,2024,4900013830,0001,E,101,2024-11-08T00:00:00,5.000,1575529.80,S,2024-11-08T00:00:00,000000000080000163,2000
4500004360,00010,01,2,2024,5100002256,0001,Q,,2024-12-03T00:00:00,5.000,1575529.80,S,2024-12-01T00:00:00,000000000080000163,2000
4500004361,00010,01,1,2025,4900013833,0001,E,101,2025-02-15T00:00:00,3.000,945317.88,S,2025-02-15T00:00:00,000000000080000163,2000
4500004361,00010,01,2,2025,5100002257,0001,Q,,2025-02-22T00:00:00,3.000,945317.88,S,2025-03-13T00:00:00,000000000080000163,2000
4500004362,00010,01,1,2025,4900013835,0001,E,101,2025-04-27T00:00:00,9.000,2835953.64,S,2025-04-27T00:00:00,000000000080000163,2000
4500004362,00010,01,2,2025,5100002258,0001,Q,,2025-05-05T00:00:00,9.000,2835953.64,S,2025-05-03T00:00:00,000000000080000163,2000
4500004363,00010,01,1,2025,4900013837,0001,E,101,2025-10-07T00:00:00,7.000,2205741.72,S,2025-10-07T00:00:00,000000000080000163,2000
4500004364,00010,01,1,2026,4900013840,0001,E,101,2026-07-20T00:00:00,8.000,2520847.68,S,2026-07-20T00:00:00,000000000080000163,2000
4500004364,00010,01,2,2026,5100002259,0001,Q,,2026-08-03T00:00:00,8.000,2520847.68,S,2026-08-19T00:00:00,000000000080000163,2000
4500004368,00010,01,1,2025,4900013844,0001,E,101,2025-03-15T00:00:00,6.000,1890635.76,S,2025-03-15T00:00:00,000000000080000163,1000
4500004368,00010,01,2,2025,5100002260,0001,Q,,2025-04-02T00:00:00,6.000,1890635.76,S,2025-03-25T00:00:00,000000000080000163,1000
4500004369,00010,01,1,2025,4900013849,0001,E,101,2025-09-09T00:00:00,4.000,1260423.84,S,2025-09-09T00:00:00,000000000080000163,1000
4500004369,00010,01,2,2025,5100002261,0001,Q,,2025-10-08T00:00:00,4.000,1260423.84,S,2025-10-03T00:00:00,000000000080000163,1000
4500004370,00010,01,1,2026,4900013852,0001,E,101,2026-05-16T00:00:00,4.000,1260423.84,S,2026-05-16T00:00:00,000000000080000163,1000
4500004370,00010,01,2,2026,5100002262,0001,Q,,2026-06-04T00:00:00,4.000,1260423.84,S,2026-05-26T00:00:00,000000000080000163,1000
4500004372,00010,01,1,2025,4900013857,0001,E,101,2025-05-18T00:00:00,5.000,964292.10,S,2025-05-18T00:00:00,000000000080000164,1000
4500004374,00010,01,1,2025,4900013861,0001,E,101,2025-10-01T00:00:00,3.000,578575.26,S,2025-10-01T00:00:00,000000000080000164,1000
4500004375,00010,01,1,2026,4900013864,0001,E,101,2026-03-24T00:00:00,5.000,964292.10,S,2026-03-24T00:00:00,000000000080000164,1000
4500004375,00010,01,2,2026,5100002263,0001,Q,,2026-04-02T00:00:00,5.000,964292.10,S,2026-03-27T00:00:00,000000000080000164,1000
4500004376,00010,01,1,2024,4900013867,0001,E,101,2024-12-09T00:00:00,10.000,1928584.20,S,2024-12-09T00:00:00,000000000080000164,4000
4500004376,00010,01,2,2024,5100002264,0001,Q,,2025-01-04T00:00:00,10.000,1928584.20,S,2024-12-23T00:00:00,000000000080000164,4000
4500004377,00010,01,1,2025,4900013870,0001,E,101,2025-11-01T00:00:00,5.000,964292.10,S,2025-11-01T00:00:00,000000000080000164,4000
4500004380,00010,01,1,2026,4900013872,0001,E,101,2026-03-26T00:00:00,9.000,1735725.78,S,2026-03-26T00:00:00,000000000080000164,4000
4500004380,00010,01,2,2026,5100002265,0001,Q,,2026-04-24T00:00:00,9.000,1735725.78,S,2026-04-04T00:00:00,000000000080000164,4000
4500004381,00010,01,1,2026,4900013874,0001,E,101,2026-05-17T00:00:00,6.000,1157150.52,S,2026-05-17T00:00:00,000000000080000164,4000
4500004381,00010,01,2,2026,5100002266,0001,Q,,2026-06-03T00:00:00,6.000,1157150.52,S,2026-05-31T00:00:00,000000000080000164,4000
4500004384,00010,01,1,2026,4900013877,0001,E,101,2026-08-13T00:00:00,10.000,1928584.20,S,2026-08-13T00:00:00,000000000080000164,4000
4500004386,00010,01,1,2026,4900013883,0001,E,101,2026-07-23T00:00:00,4.000,188176.00,S,2026-07-23T00:00:00,000000000010000735,3000
4500004386,00010,01,2,2026,5100002267,0001,Q,,2026-08-19T00:00:00,4.000,188176.00,S,2026-07-28T00:00:00,000000000010000735,3000
4500004387,00010,01,1,2025,4900013887,0001,E,101,2025-03-24T00:00:00,5.000,680611.75,S,2025-03-24T00:00:00,000000000010000736,2000
4500004388,00010,01,1,2025,4900013893,0001,E,101,2025-12-11T00:00:00,5.000,680611.75,S,2025-12-11T00:00:00,000000000010000736,2000
4500004388,00010,01,2,2025,5100002268,0001,Q,,2025-12-25T00:00:00,5.000,680611.75,S,2025-12-22T00:00:00,000000000010000736,2000
4500004389,00010,01,1,2026,4900013899,0001,E,101,2026-07-05T00:00:00,3.000,408367.05,S,2026-07-05T00:00:00,000000000010000736,2000
4500004391,00010,01,1,2024,4900013904,0001,E,101,2024-11-26T00:00:00,107.000,1794733.47,S,2024-11-26T00:00:00,000000000010000737,3000
4500004391,00010,01,2,2024,5100002269,0001,Q,,2024-12-05T00:00:00,107.000,1794733.47,S,2024-12-03T00:00:00,000000000010000737,3000
4500004392,00010,01,1,2025,4900013907,0001,E,101,2025-01-23T00:00:00,190.000,3186909.90,S,2025-01-23T00:00:00,000000000010000737,3000
4500004393,00010,01,1,2025,4900013914,0001,E,101,2025-07-19T00:00:00,92.000,1543135.32,S,2025-07-19T00:00:00,000000000010000737,3000
4500004393,00010,01,2,2025,5100002270,0001,Q,,2025-08-04T00:00:00,92.000,1543135.32,S,2025-08-02T00:00:00,000000000010000737,3000
4500004396,00010,01,1,2025,4900013918,0001,E,101,2025-11-12T00:00:00,149.000,2499208.29,S,2025-11-12T00:00:00,000000000010000737,3000
4500004397,00010,01,1,2026,4900013922,0001,E,101,2026-02-10T00:00:00,99.000,1660547.79,S,2026-02-10T00:00:00,000000000010000737,3000
4500004397,00010,01,2,2026,5100002271,0001,Q,,2026-02-18T00:00:00,99.000,1660547.79,S,2026-02-14T00:00:00,000000000010000737,3000
4500004399,00010,01,1,2026,4900013927,0001,E,101,2026-06-18T00:00:00,154.000,2583074.34,S,2026-06-18T00:00:00,000000000010000737,3000
4500004399,00010,01,2,2026,5100002272,0001,Q,,2026-07-07T00:00:00,154.000,2583074.34,S,2026-07-18T00:00:00,000000000010000737,3000
4500004398,00010,01,1,2026,4900013928,0001,E,101,2026-06-25T00:00:00,72.000,1207671.12,S,2026-06-25T00:00:00,000000000010000737,3000
4500004398,00010,01,2,2026,5100002273,0001,Q,,2026-07-15T00:00:00,72.000,1207671.12,S,2026-07-03T00:00:00,000000000010000737,3000
4500004401,00010,01,1,2025,4900013934,0001,E,101,2025-01-02T00:00:00,10.000,783982.00,S,2025-01-02T00:00:00,000000000010000739,3000
4500004401,00010,01,2,2025,5100002274,0001,Q,,2025-01-27T00:00:00,10.000,783982.00,S,2025-01-22T00:00:00,000000000010000739,3000
4500004403,00010,01,1,2025,4900013938,0001,E,101,2025-10-12T00:00:00,12.000,940778.40,S,2025-10-12T00:00:00,000000000010000739,3000
4500004403,00010,01,2,2025,5100002275,0001,Q,,2025-10-16T00:00:00,12.000,940778.40,S,2025-11-09T00:00:00,000000000010000739,3000
4500004405,00010,01,1,2026,4900013942,0001,E,101,2026-06-05T00:00:00,12.000,940778.40,S,2026-06-05T00:00:00,000000000010000739,3000
4500004405,00010,01,2,2026,5100002276,0001,Q,,2026-06-17T00:00:00,12.000,940778.40,S,2026-07-05T00:00:00,000000000010000739,3000
4500004408,00010,01,1,2025,4900013947,0001,E,101,2025-01-26T00:00:00,79.000,572986.21,S,2025-01-26T00:00:00,000000000010000740,2000
4500004408,00010,01,2,2025,5100002277,0001,Q,,2025-02-10T00:00:00,79.000,572986.21,S,2025-02-05T00:00:00,000000000010000740,2000
4500004409,00010,01,1,2025,4900013957,0001,E,101,2025-11-08T00:00:00,67.000,485950.33,S,2025-11-08T00:00:00,000000000010000740,2000
4500004409,00010,01,2,2025,5100002278,0001,Q,,2025-12-01T00:00:00,67.000,485950.33,S,2025-12-04T00:00:00,000000000010000740,2000
4500004410,00010,01,1,2026,4900013967,0001,E,101,2026-08-12T00:00:00,66.000,478697.34,S,2026-08-12T00:00:00,000000000010000740,2000
4500004410,00010,01,2,2026,5100002279,0001,Q,,2026-09-03T00:00:00,66.000,478697.34,S,2026-08-26T00:00:00,000000000010000740,2000
4500004411,00010,01,1,2025,4900013971,0001,E,101,2025-05-18T00:00:00,7.000,1132435.43,S,2025-05-18T00:00:00,000000000010000741,4000
4500004413,00010,01,1,2026,4900013979,0001,E,101,2026-07-23T00:00:00,12.000,1941317.88,S,2026-07-23T00:00:00,000000000010000741,4000
4500004413,00010,01,2,2026,5100002280,0001,Q,,2026-08-04T00:00:00,12.000,1941317.88,S,2026-07-29T00:00:00,000000000010000741,4000
4500004415,00010,01,1,2025,4900013983,0001,E,101,2025-01-30T00:00:00,2.000,216501.06,S,2025-01-30T00:00:00,000000000010000742,2000
4500004417,00010,01,1,2025,4900013985,0001,E,101,2025-05-07T00:00:00,2.000,216501.06,S,2025-05-07T00:00:00,000000000010000742,2000
4500004417,00010,01,2,2025,5100002281,0001,Q,,2025-05-25T00:00:00,2.000,216501.06,S,2025-05-13T00:00:00,000000000010000742,2000
4500004418,00010,01,1,2025,4900013987,0001,E,101,2025-08-18T00:00:00,1.000,108250.53,S,2025-08-18T00:00:00,000000000010000742,2000
4500004418,00010,01,2,2025,5100002282,0001,Q,,2025-08-22T00:00:00,1.000,108250.53,S,2025-08-21T00:00:00,000000000010000742,2000
4500004419,00010,01,1,2026,4900013989,0001,E,101,2026-04-14T00:00:00,2.000,216501.06,S,2026-04-14T00:00:00,000000000010000742,2000
4500004421,00010,01,1,2025,4900013993,0001,E,101,2025-05-02T00:00:00,12.000,4920892.92,S,2025-05-02T00:00:00,000000000080000165,2000
4500004421,00010,01,2,2025,5100002283,0001,Q,,2025-05-28T00:00:00,12.000,4920892.92,S,2025-05-21T00:00:00,000000000080000165,2000
4500004422,00010,01,1,2025,4900013995,0001,E,101,2025-07-07T00:00:00,5.000,2050372.05,S,2025-07-07T00:00:00,000000000080000165,2000
4500004422,00010,01,2,2025,5100002284,0001,Q,,2025-07-30T00:00:00,5.000,2050372.05,S,2025-07-29T00:00:00,000000000080000165,2000
4500004423,00010,01,1,2026,4900013998,0001,E,101,2026-04-10T00:00:00,6.000,2460446.46,S,2026-04-10T00:00:00,000000000080000165,2000
4500004424,00010,01,1,2026,4900014001,0001,E,101,2026-08-26T00:00:00,6.000,2460446.46,S,2026-08-26T00:00:00,000000000080000165,2000
4500004424,00010,01,2,2026,5100002285,0001,Q,,2026-08-29T00:00:00,6.000,2460446.46,S,2026-09-05T00:00:00,000000000080000165,2000
4500004425,00010,01,1,2025,4900014006,0001,E,101,2025-01-24T00:00:00,13.000,4439182.28,S,2025-01-24T00:00:00,000000000010000743,4000
4500004425,00010,01,2,2025,5100002286,0001,Q,,2025-02-22T00:00:00,13.000,4439182.28,S,2025-02-16T00:00:00,000000000010000743,4000
4500004427,00010,01,1,2025,4900014008,0001,E,101,2025-06-13T00:00:00,12.000,4097706.72,S,2025-06-13T00:00:00,000000000010000743,4000
4500004427,00010,01,2,2025,5100002287,0001,Q,,2025-06-22T00:00:00,12.000,4097706.72,S,2025-07-11T00:00:00,000000000010000743,4000
4500004428,00010,01,1,2026,4900014013,0001,E,101,2026-04-17T00:00:00,9.000,3073280.04,S,2026-04-17T00:00:00,000000000010000743,4000
4500004428,00010,01,2,2026,5100002288,0001,Q,,2026-04-26T00:00:00,9.000,3073280.04,S,2026-05-10T00:00:00,000000000010000743,4000
4500004431,00010,01,1,2025,4900014019,0001,E,101,2025-01-01T00:00:00,7.000,2390328.92,S,2025-01-01T00:00:00,000000000010000743,2000
4500004431,00010,01,2,2025,5100002289,0001,Q,,2025-01-11T00:00:00,7.000,2390328.92,S,2025-01-20T00:00:00,000000000010000743,2000
4500004432,00010,01,1,2025,4900014025,0001,E,101,2025-06-04T00:00:00,6.000,2048853.36,S,2025-06-04T00:00:00,000000000010000743,2000
4500004433,00010,01,1,2025,4900014030,0001,E,101,2025-11-12T00:00:00,6.000,2048853.36,S,2025-11-12T00:00:00,000000000010000743,2000
4500004433,00010,01,2,2025,5100002290,0001,Q,,2025-12-07T00:00:00,6.000,2048853.36,S,2025-12-09T00:00:00,000000000010000743,2000
4500004434,00010,01,1,2026,4900014032,0001,E,101,2026-04-14T00:00:00,6.000,2048853.36,S,2026-04-14T00:00:00,000000000010000743,2000
4500004435,00010,01,1,2025,4900014036,0001,E,101,2025-02-06T00:00:00,16.000,9053334.24,S,2025-02-06T00:00:00,000000000010000744,3000
4500004437,00010,01,1,2025,4900014041,0001,E,101,2025-11-17T00:00:00,16.000,9053334.24,S,2025-11-17T00:00:00,000000000010000744,3000
4500004437,00010,01,2,2025,5100002291,0001,Q,,2025-12-17T00:00:00,16.000,9053334.24,S,2025-12-12T00:00:00,000000000010000744,3000
4500004438,00010,01,1,2026,4900014045,0001,E,101,2026-04-17T00:00:00,10.000,5658333.90,S,2026-04-17T00:00:00,000000000010000744,3000
4500004438,00010,01,2,2026,5100002292,0001,Q,,2026-05-07T00:00:00,10.000,5658333.90,S,2026-04-22T00:00:00,000000000010000744,3000
4500004441,00010,01,1,2024,4900014054,0001,E,101,2024-12-05T00:00:00,1.000,799710.60,S,2024-12-05T00:00:00,000000000010000745,3000
4500004441,00010,01,2,2024,5100002293,0001,Q,,2024-12-19T00:00:00,1.000,799710.60,S,2025-01-01T00:00:00,000000000010000745,3000
4500004442,00010,01,1,2025,4900014055,0001,E,101,2025-02-17T00:00:00,2.000,1599421.20,S,2025-02-17T00:00:00,000000000010000745,3000
4500004442,00010,01,2,2025,5100002294,0001,Q,,2025-03-13T00:00:00,2.000,1599421.20,S,2025-03-09T00:00:00,000000000010000745,3000
4500004443,00010,01,1,2026,4900014058,0001,E,101,2026-01-15T00:00:00,1.000,799710.60,S,2026-01-15T00:00:00,000000000010000745,3000
4500004443,00010,01,2,2026,5100002295,0001,Q,,2026-02-01T00:00:00,1.000,799710.60,S,2026-01-22T00:00:00,000000000010000745,3000
4500004444,00010,01,1,2026,4900014060,0001,E,101,2026-07-12T00:00:00,1.000,799710.60,S,2026-07-12T00:00:00,000000000010000745,3000
4500004444,00010,01,2,2026,5100002296,0001,Q,,2026-07-19T00:00:00,1.000,799710.60,S,2026-08-02T00:00:00,000000000010000745,3000
4500004446,00010,01,1,2026,4900014065,0001,E,101,2026-01-02T00:00:00,1.000,50757.90,S,2026-01-02T00:00:00,000000000010000746,3000
4500004446,00010,01,2,2026,5100002297,0001,Q,,2026-01-17T00:00:00,1.000,50757.90,S,2026-01-07T00:00:00,000000000010000746,3000
4500004447,00010,01,1,2026,4900014067,0001,E,101,2026-03-25T00:00:00,1.000,50757.90,S,2026-03-25T00:00:00,000000000010000746,3000
4500004447,00010,01,2,2026,5100002298,0001,Q,,2026-04-09T00:00:00,1.000,50757.90,S,2026-04-24T00:00:00,000000000010000746,3000
4500004448,00010,01,1,2024,4900014069,0001,E,101,2024-12-11T00:00:00,12.000,5341182.36,S,2024-12-11T00:00:00,000000000080000166,2000
4500004449,00010,01,1,2025,4900014072,0001,E,101,2025-04-11T00:00:00,4.000,1780394.12,S,2025-04-11T00:00:00,000000000080000166,2000
4500004449,00010,01,2,2025,5100002299,0001,Q,,2025-04-21T00:00:00,4.000,1780394.12,S,2025-05-02T00:00:00,000000000080000166,2000
4500004450,00010,01,1,2025,4900014076,0001,E,101,2025-08-16T00:00:00,11.000,4896083.83,S,2025-08-16T00:00:00,000000000080000166,2000
4500004450,00010,01,2,2025,5100002300,0001,Q,,2025-09-09T00:00:00,11.000,4896083.83,S,2025-08-22T00:00:00,000000000080000166,2000
4500004451,00010,01,1,2025,4900014077,0001,E,101,2025-09-21T00:00:00,21.000,9347069.13,S,2025-09-21T00:00:00,000000000080000166,2000
4500004451,00010,01,2,2025,5100002301,0001,Q,,2025-10-14T00:00:00,21.000,9347069.13,S,2025-10-13T00:00:00,000000000080000166,2000
4500004454,00010,01,1,2024,4900014084,0001,E,101,2024-12-08T00:00:00,5.000,2225492.65,S,2024-12-08T00:00:00,000000000080000166,3000
4500004454,00010,01,2,2024,5100002302,0001,Q,,2024-12-20T00:00:00,5.000,2225492.65,S,2024-12-13T00:00:00,000000000080000166,3000
4500004456,00010,01,1,2025,4900014086,0001,E,101,2025-04-11T00:00:00,8.000,3560788.24,S,2025-04-11T00:00:00,000000000080000166,3000
4500004457,00010,01,1,2025,4900014089,0001,E,101,2025-07-29T00:00:00,9.000,4005886.77,S,2025-07-29T00:00:00,000000000080000166,3000
4500004458,00010,01,1,2025,4900014092,0001,E,101,2025-09-21T00:00:00,3.000,1335295.59,S,2025-09-21T00:00:00,000000000080000166,3000
4500004458,00010,01,2,2025,5100002303,0001,Q,,2025-10-15T00:00:00,3.000,1335295.59,S,2025-09-29T00:00:00,000000000080000166,3000
4500004459,00010,01,1,2025,4900014095,0001,E,101,2025-12-09T00:00:00,9.000,4005886.77,S,2025-12-09T00:00:00,000000000080000166,3000
